"","DATE","MONTH","QUARTER","CSI_ID","CSI_VALUE"
"669","11/30/2015",Nov 2015,2015 Q4,"EQ_deved_intl",-0.0100037421267135
"670","12/31/2015",Dec 2015,2015 Q4,"EQ_deved_intl",-0.0363023591430524
"671","01/31/2016",Jan 2016,2016 Q1,"EQ_deved_intl",-0.0601941359223301
"672","02/29/2016",Feb 2016,2016 Q1,"EQ_deved_intl",-0.0243801642818114
"673","03/31/2016",Mar 2016,2016 Q1,"EQ_deved_intl",0.0720033006351842
"674","04/30/2016",Apr 2016,2016 Q2,"EQ_deved_intl",0.0248914272971721
"675","05/31/2016",May 2016,2016 Q2,"EQ_deved_intl",-0.00346958352083322
"676","06/30/2016",Jun 2016,2016 Q2,"EQ_deved_intl",-0.0355899419729208
"677","07/31/2016",Jul 2016,2016 Q3,"EQ_deved_intl",0.0409146008824709
"678","08/31/2016",Aug 2016,2016 Q3,"EQ_deved_intl",0.0046242387428039
"679","09/30/2016",Sep 2016,2016 Q3,"EQ_deved_intl",0.0153432681242808
"680","10/31/2016",Oct 2016,2016 Q4,"EQ_deved_intl",-0.0226670956806611
"681","11/30/2016",Nov 2016,2016 Q4,"EQ_deved_intl",-0.0135292225152987
"682","12/31/2016",Dec 2016,2016 Q4,"EQ_deved_intl",0.00705333072100316
"683","01/31/2017",Jan 2017,2017 Q1,"EQ_deved_intl",0.0357976639767445
"684","02/28/2017",Feb 2017,2017 Q1,"EQ_deved_intl",0.0120210363628461
"685","03/31/2017",Mar 2017,2017 Q1,"EQ_deved_intl",0.0293243864393324
"686","04/30/2017",Apr 2017,2017 Q2,"EQ_deved_intl",0.0205553191489361
"687","05/31/2017",May 2017,2017 Q2,"EQ_deved_intl",0.0360424394361286
"688","06/30/2017",Jun 2017,2017 Q2,"EQ_deved_intl",-0.0064802523874488
"689","07/31/2017",Jul 2017,2017 Q3,"EQ_deved_intl",0.0278064547822332
"690","08/31/2017",Aug 2017,2017 Q3,"EQ_deved_intl",-0.0023380092739476
"691","09/30/2017",Sep 2017,2017 Q3,"EQ_deved_intl",0.0267826907672351
"692","10/31/2017",Oct 2017,2017 Q4,"EQ_deved_intl",0.016628627323117
"693","11/30/2017",Nov 2017,2017 Q4,"EQ_deved_intl",0.00833871071199484
"694","12/31/2017",Dec 2017,2017 Q4,"EQ_deved_intl",0.00826971983874942
"695","01/31/2018",Jan 2018,2018 Q1,"EQ_deved_intl",0.0479495253012769
"696","02/28/2018",Feb 2018,2018 Q1,"EQ_deved_intl",-0.0499699563524999
"697","03/31/2018",Mar 2018,2018 Q1,"EQ_deved_intl",-0.00411910659439506
"698","04/30/2018",Apr 2018,2018 Q2,"EQ_deved_intl",0.0139993954820235
"699","05/31/2018",May 2018,2018 Q2,"EQ_deved_intl",-0.0163163157729426
"700","06/30/2018",Jun 2018,2018 Q2,"EQ_deved_intl",-0.0303030303030304
"701","07/31/2018",Jul 2018,2018 Q3,"EQ_deved_intl",0.0213815460526316
"702","08/31/2018",Aug 2018,2018 Q3,"EQ_deved_intl",-0.0167471180916947
"703","09/30/2018",Sep 2018,2018 Q3,"EQ_deved_intl",0.00786108719747507
"704","10/31/2018",Oct 2018,2018 Q4,"EQ_deved_intl",-0.088072830679233
"705","11/30/2018",Nov 2018,2018 Q4,"EQ_deved_intl",0.00890948000390164
"706","12/31/2018",Dec 2018,2018 Q4,"EQ_deved_intl",-0.0657010973402013
"707","01/31/2019",Jan 2019,2019 Q1,"EQ_deved_intl",0.0759923600759032
"708","02/28/2019",Feb 2019,2019 Q1,"EQ_deved_intl",0.0221363676084458
"709","03/31/2019",Mar 2019,2019 Q1,"EQ_deved_intl",0.00412509453420419
"710","04/30/2019",Apr 2019,2019 Q2,"EQ_deved_intl",0.0270455675126863
"711","06/30/2013",Jun 2013,2013 Q2,"EQ_deving_intl",NA
"712","07/31/2013",Jul 2013,2013 Q3,"EQ_deving_intl",0.0234859587317565
"713","08/31/2013",Aug 2013,2013 Q3,"EQ_deving_intl",-0.0358957231895009
"714","09/30/2013",Sep 2013,2013 Q3,"EQ_deving_intl",0.0732744304658279
"715","10/31/2013",Oct 2013,2013 Q4,"EQ_deving_intl",0.0441944544845731
"716","11/30/2013",Nov 2013,2013 Q4,"EQ_deving_intl",-0.0131977249149796
"717","12/31/2013",Dec 2013,2013 Q4,"EQ_deving_intl",-0.00599538779428823
"718","01/31/2014",Jan 2014,2014 Q1,"EQ_deving_intl",-0.0801114085919327
"719","02/28/2014",Feb 2014,2014 Q1,"EQ_deving_intl",0.0277404505716207
"720","03/31/2014",Mar 2014,2014 Q1,"EQ_deving_intl",0.0366431527353787
"721","04/30/2014",Apr 2014,2014 Q2,"EQ_deving_intl",0.00710118374944556
"722","05/31/2014",May 2014,2014 Q2,"EQ_deving_intl",0.0324349733625823
"723","06/30/2014",Jun 2014,2014 Q2,"EQ_deving_intl",0.0265594172105024
"724","07/31/2014",Jul 2014,2014 Q3,"EQ_deving_intl",0.0147841513897102
"725","08/31/2014",Aug 2014,2014 Q3,"EQ_deving_intl",0.0364219114219114
"726","09/30/2014",Sep 2014,2014 Q3,"EQ_deving_intl",-0.0653640989597976
"727","10/31/2014",Oct 2014,2014 Q4,"EQ_deving_intl",0.0186495117656643
"728","11/30/2014",Nov 2014,2014 Q4,"EQ_deving_intl",-0.0156504641576573
"729","12/31/2014",Dec 2014,2014 Q4,"EQ_deving_intl",-0.0574470993684446
"730","01/31/2015",Jan 2015,2015 Q1,"EQ_deving_intl",0.00366008911521319
"731","02/28/2015",Feb 2015,2015 Q1,"EQ_deving_intl",0.0426510543840178
"732","03/31/2015",Mar 2015,2015 Q1,"EQ_deving_intl",-0.0234184907719438
"733","04/30/2015",Apr 2015,2015 Q2,"EQ_deving_intl",0.0714729968398319
"734","05/31/2015",May 2015,2015 Q2,"EQ_deving_intl",-0.0293561700147119
"735","06/30/2015",Jun 2015,2015 Q2,"EQ_deving_intl",-0.0351848779757449
"736","07/31/2015",Jul 2015,2015 Q3,"EQ_deving_intl",-0.0657976702111214
"737","08/31/2015",Aug 2015,2015 Q3,"EQ_deving_intl",-0.0980066445182725
"738","09/30/2015",Sep 2015,2015 Q3,"EQ_deving_intl",-0.0346225046040515
"739","10/31/2015",Oct 2015,2015 Q4,"EQ_deving_intl",0.0679130510459004
"740","11/30/2015",Nov 2015,2015 Q4,"EQ_deving_intl",-0.0257234726688103
"741","12/31/2015",Dec 2015,2015 Q4,"EQ_deving_intl",-0.0451044737807114
"742","01/31/2016",Jan 2016,2016 Q1,"EQ_deving_intl",-0.060483907047469
"743","02/29/2016",Feb 2016,2016 Q1,"EQ_deving_intl",-0.000408747189863134
"744","03/31/2016",Mar 2016,2016 Q1,"EQ_deving_intl",0.118789654467389
"745","04/30/2016",Apr 2016,2016 Q2,"EQ_deving_intl",0.0138888518315477
"746","05/31/2016",May 2016,2016 Q2,"EQ_deving_intl",-0.0311824080749819
"747","06/30/2016",Jun 2016,2016 Q2,"EQ_deving_intl",0.0336744558139534
"748","07/31/2016",Jul 2016,2016 Q3,"EQ_deving_intl",0.0484160889699033
"749","08/31/2016",Aug 2016,2016 Q3,"EQ_deving_intl",0.0188840858369099
"750","09/30/2016",Sep 2016,2016 Q3,"EQ_deving_intl",0.0207245836806937
"751","10/31/2016",Oct 2016,2016 Q4,"EQ_deving_intl",0.00478699224869623
"752","11/30/2016",Nov 2016,2016 Q4,"EQ_deving_intl",-0.0473138835982877
"753","12/31/2016",Dec 2016,2016 Q4,"EQ_deving_intl",-0.0122435588120862
"754","01/31/2017",Jan 2017,2017 Q1,"EQ_deving_intl",0.059182962960299
"755","02/28/2017",Feb 2017,2017 Q1,"EQ_deving_intl",0.0313169946041535
"756","03/31/2017",Mar 2017,2017 Q1,"EQ_deving_intl",0.0254116030046348
"757","04/30/2017",Apr 2017,2017 Q2,"EQ_deving_intl",0.0158976922757051
"758","05/31/2017",May 2017,2017 Q2,"EQ_deving_intl",0.0168763117520712
"759","06/30/2017",Jun 2017,2017 Q2,"EQ_deving_intl",0.00497890781469235
"760","07/31/2017",Jul 2017,2017 Q3,"EQ_deving_intl",0.0562978531751989
"761","08/31/2017",Aug 2017,2017 Q3,"EQ_deving_intl",0.0353893973848778
"762","09/30/2017",Sep 2017,2017 Q3,"EQ_deving_intl",-0.00521614290229638
"763","10/31/2017",Oct 2017,2017 Q4,"EQ_deving_intl",0.0244238436753459
"764","11/30/2017",Nov 2017,2017 Q4,"EQ_deving_intl",0.00215522635116451
"765","12/31/2017",Dec 2017,2017 Q4,"EQ_deving_intl",0.0255376606038263
"766","01/31/2018",Jan 2018,2018 Q1,"EQ_deving_intl",0.0893839795866852
"767","02/28/2018",Feb 2018,2018 Q1,"EQ_deving_intl",-0.0471608025225986
"768","03/31/2018",Mar 2018,2018 Q1,"EQ_deving_intl",-0.00757573270584508
"769","04/30/2018",Apr 2018,2018 Q2,"EQ_deving_intl",-0.0310431814514804
"770","05/31/2018",May 2018,2018 Q2,"EQ_deving_intl",-0.0259979503152336
"771","06/30/2018",Jun 2018,2018 Q2,"EQ_deving_intl",-0.0471825289835535
"772","07/31/2018",Jul 2018,2018 Q3,"EQ_deving_intl",0.0365025749858516
"773","08/31/2018",Aug 2018,2018 Q3,"EQ_deving_intl",-0.0384930374421774
"774","09/30/2018",Sep 2018,2018 Q3,"EQ_deving_intl",-0.0110732251256893
"775","10/31/2018",Oct 2018,2018 Q4,"EQ_deving_intl",-0.07407412724237
"776","11/30/2018",Nov 2018,2018 Q4,"EQ_deving_intl",0.0505426666666667
"777","12/31/2018",Dec 2018,2018 Q4,"EQ_deving_intl",-0.0448642253581989
"778","01/31/2019",Jan 2019,2019 Q1,"EQ_deving_intl",0.095488254156729
"779","02/28/2019",Feb 2019,2019 Q1,"EQ_deving_intl",-0.00930894190947979
"780","03/31/2019",Mar 2019,2019 Q1,"EQ_deving_intl",0.0182232066692258
"781","04/30/2019",Apr 2019,2019 Q2,"EQ_deving_intl",0.0195749731305913
"782","06/30/2013",Jun 2013,2013 Q2,"EQ_large_cap",NA
"783","07/31/2013",Jul 2013,2013 Q3,"EQ_large_cap",0.0516769050202831
"784","08/31/2013",Aug 2013,2013 Q3,"EQ_large_cap",-0.0299923702806793
"785","09/30/2013",Sep 2013,2013 Q3,"EQ_large_cap",0.0266422313464919
"786","10/31/2013",Oct 2013,2013 Q4,"EQ_large_cap",0.0463067569283602
"787","11/30/2013",Nov 2013,2013 Q4,"EQ_large_cap",0.029637676815881
"788","12/31/2013",Dec 2013,2013 Q4,"EQ_large_cap",0.0203867513812154
"789","01/31/2014",Jan 2014,2014 Q1,"EQ_large_cap",-0.0352483021793459
"790","02/28/2014",Feb 2014,2014 Q1,"EQ_large_cap",0.0455157723572254
"791","03/31/2014",Mar 2014,2014 Q1,"EQ_large_cap",0.00386495263865297
"792","04/30/2014",Apr 2014,2014 Q2,"EQ_large_cap",0.00695151614757277
"793","05/31/2014",May 2014,2014 Q2,"EQ_large_cap",0.0232063886485729
"794","06/30/2014",Jun 2014,2014 Q2,"EQ_large_cap",0.0157774969402246
"795","07/31/2014",Jul 2014,2014 Q3,"EQ_large_cap",-0.0134375893447905
"796","08/31/2014",Aug 2014,2014 Q3,"EQ_large_cap",0.0394635204197735
"797","09/30/2014",Sep 2014,2014 Q3,"EQ_large_cap",-0.018384748499361
"798","10/31/2014",Oct 2014,2014 Q4,"EQ_large_cap",0.0235509080590618
"799","11/30/2014",Nov 2014,2014 Q4,"EQ_large_cap",0.0274719472880701
"800","12/31/2014",Dec 2014,2014 Q4,"EQ_large_cap",-0.00801160243260036
"801","01/31/2015",Jan 2015,2015 Q1,"EQ_large_cap",-0.029629250790137
"802","02/28/2015",Feb 2015,2015 Q1,"EQ_large_cap",0.0562045984889134
"803","03/31/2015",Mar 2015,2015 Q1,"EQ_large_cap",-0.0200798011947251
"804","04/30/2015",Apr 2015,2015 Q2,"EQ_large_cap",0.00983391013339808
"805","05/31/2015",May 2015,2015 Q2,"EQ_large_cap",0.0128561446320972
"806","06/30/2015",Jun 2015,2015 Q2,"EQ_large_cap",-0.0250544331962414
"807","07/31/2015",Jul 2015,2015 Q3,"EQ_large_cap",0.0225892342213485
"808","08/31/2015",Aug 2015,2015 Q3,"EQ_large_cap",-0.0609501282660333
"809","09/30/2015",Sep 2015,2015 Q3,"EQ_large_cap",-0.0305559420302113
"810","10/31/2015",Oct 2015,2015 Q4,"EQ_large_cap",0.0850596857209286
"811","11/30/2015",Nov 2015,2015 Q4,"EQ_large_cap",0.00365511963442425
"812","12/31/2015",Dec 2015,2015 Q4,"EQ_large_cap",-0.0230964921836553
"813","01/31/2016",Jan 2016,2016 Q1,"EQ_large_cap",-0.0497866005245156
"814","02/29/2016",Feb 2016,2016 Q1,"EQ_large_cap",-0.000825949820225269
"815","03/31/2016",Mar 2016,2016 Q1,"EQ_large_cap",0.0617896575923709
"816","04/30/2016",Apr 2016,2016 Q2,"EQ_large_cap",0.00394121245735285
"817","05/31/2016",May 2016,2016 Q2,"EQ_large_cap",0.017011554141312
"818","06/30/2016",Jun 2016,2016 Q2,"EQ_large_cap",-0.00171559286533733
"819","07/31/2016",Jul 2016,2016 Q3,"EQ_large_cap",0.0364712580956894
"820","08/31/2016",Aug 2016,2016 Q3,"EQ_large_cap",0.00119754055816012
"821","09/30/2016",Sep 2016,2016 Q3,"EQ_large_cap",-0.00496826743563654
"822","10/31/2016",Oct 2016,2016 Q4,"EQ_large_cap",-0.0173370316596806
"823","11/30/2016",Nov 2016,2016 Q4,"EQ_large_cap",0.0368383998564329
"824","12/31/2016",Dec 2016,2016 Q4,"EQ_large_cap",0.0142934655074538
"825","01/31/2017",Jan 2017,2017 Q1,"EQ_large_cap",0.0178946898308714
"826","02/28/2017",Feb 2017,2017 Q1,"EQ_large_cap",0.0392915309598362
"827","03/31/2017",Mar 2017,2017 Q1,"EQ_large_cap",-0.00308705542738167
"828","04/30/2017",Apr 2017,2017 Q2,"EQ_large_cap",0.00992617693377927
"829","05/31/2017",May 2017,2017 Q2,"EQ_large_cap",0.0141129031072504
"830","06/30/2017",Jun 2017,2017 Q2,"EQ_large_cap",0.00149105780739685
"831","07/31/2017",Jul 2017,2017 Q3,"EQ_large_cap",0.0205541808864245
"832","08/31/2017",Aug 2017,2017 Q3,"EQ_large_cap",0.00291770064565869
"833","09/30/2017",Sep 2017,2017 Q3,"EQ_large_cap",0.0151116850153201
"834","10/31/2017",Oct 2017,2017 Q4,"EQ_large_cap",0.0235640572155245
"835","11/30/2017",Nov 2017,2017 Q4,"EQ_large_cap",0.0305658805498554
"836","12/31/2017",Dec 2017,2017 Q4,"EQ_large_cap",0.00698077404698778
"837","01/31/2018",Jan 2018,2018 Q1,"EQ_large_cap",0.0563591765172287
"838","02/28/2018",Feb 2018,2018 Q1,"EQ_large_cap",-0.0363604122673376
"839","03/31/2018",Mar 2018,2018 Q1,"EQ_large_cap",-0.0312902638974474
"840","04/30/2018",Apr 2018,2018 Q2,"EQ_large_cap",0.00516821596431437
"841","05/31/2018",May 2018,2018 Q2,"EQ_large_cap",0.0243090686813704
"842","06/30/2018",Jun 2018,2018 Q2,"EQ_large_cap",0.0012548792998089
"843","07/31/2018",Jul 2018,2018 Q3,"EQ_large_cap",0.037046549826919
"844","08/31/2018",Aug 2018,2018 Q3,"EQ_large_cap",0.0319198500513918
"845","09/30/2018",Sep 2018,2018 Q3,"EQ_large_cap",0.00141229376468122
"846","10/31/2018",Oct 2018,2018 Q4,"EQ_large_cap",-0.0691042787936701
"847","11/30/2018",Nov 2018,2018 Q4,"EQ_large_cap",0.0185492698786301
"848","12/31/2018",Dec 2018,2018 Q4,"EQ_large_cap",-0.0933429949575838
"849","01/31/2019",Jan 2019,2019 Q1,"EQ_large_cap",0.0800656016330475
"850","02/28/2019",Feb 2019,2019 Q1,"EQ_large_cap",0.0324158123473148
"851","03/31/2019",Mar 2019,2019 Q1,"EQ_large_cap",0.0136357761427099
"852","04/30/2019",Apr 2019,2019 Q2,"EQ_large_cap",0.0408523702585101
"853","06/30/2013",Jun 2013,2013 Q2,"FI_deved_intl",NA
"854","07/31/2013",Jul 2013,2013 Q3,"FI_deved_intl",0.00161914592187817
"855","08/31/2013",Aug 2013,2013 Q3,"FI_deved_intl",-0.00323297622820861
"856","09/30/2013",Sep 2013,2013 Q3,"FI_deved_intl",0.0064869245292145
"857","10/31/2013",Oct 2013,2013 Q4,"FI_deved_intl",0.00886199360072539
"858","11/30/2013",Nov 2013,2013 Q4,"FI_deved_intl",-0.00139748452784988
"859","12/31/2013",Dec 2013,2013 Q4,"FI_deved_intl",-0.00799682127149147
"860","01/31/2014",Jan 2014,2014 Q1,"FI_deved_intl",0.0143088072210562
"861","02/28/2014",Feb 2014,2014 Q1,"FI_deved_intl",0.00357631617022393
"862","03/31/2014",Mar 2014,2014 Q1,"FI_deved_intl",0.00197986545158829
"863","04/30/2014",Apr 2014,2014 Q2,"FI_deved_intl",0.00474208645046268
"864","05/31/2014",May 2014,2014 Q2,"FI_deved_intl",0.00609640141972075
"865","06/30/2014",Jun 2014,2014 Q2,"FI_deved_intl",0.00488663017982799
"866","07/31/2014",Jul 2014,2014 Q3,"FI_deved_intl",0.00389031316864424
"867","08/31/2014",Aug 2014,2014 Q3,"FI_deved_intl",0.0122069557797528
"868","09/30/2014",Sep 2014,2014 Q3,"FI_deved_intl",-0.00248853359538539
"869","10/31/2014",Oct 2014,2014 Q4,"FI_deved_intl",0.00498940692785638
"870","11/30/2014",Nov 2014,2014 Q4,"FI_deved_intl",0.00763797990525077
"871","12/31/2014",Dec 2014,2014 Q4,"FI_deved_intl",0.00644307371612647
"872","01/31/2015",Jan 2015,2015 Q1,"FI_deved_intl",0.0178874031653662
"873","02/28/2015",Feb 2015,2015 Q1,"FI_deved_intl",-0.00314469102581032
"874","03/31/2015",Mar 2015,2015 Q1,"FI_deved_intl",0.00371128231047101
"875","04/30/2015",Apr 2015,2015 Q2,"FI_deved_intl",-0.0112775004621928
"876","05/31/2015",May 2015,2015 Q2,"FI_deved_intl",-0.00635753552729981
"877","06/30/2015",Jun 2015,2015 Q2,"FI_deved_intl",-0.014490026618179
"878","07/31/2015",Jul 2015,2015 Q3,"FI_deved_intl",0.0116479093306837
"879","08/31/2015",Aug 2015,2015 Q3,"FI_deved_intl",-0.00792750094375231
"880","09/30/2015",Sep 2015,2015 Q3,"FI_deved_intl",0.00703955466058686
"881","10/31/2015",Oct 2015,2015 Q4,"FI_deved_intl",0.00472321934630644
"882","11/30/2015",Nov 2015,2015 Q4,"FI_deved_intl",0.000376100037608135
"883","12/31/2015",Dec 2015,2015 Q4,"FI_deved_intl",-0.00601503748092035
"884","01/31/2016",Jan 2016,2016 Q1,"FI_deved_intl",0.0130483923402346
"885","02/29/2016",Feb 2016,2016 Q1,"FI_deved_intl",0.0115736232966212
"886","03/31/2016",Mar 2016,2016 Q1,"FI_deved_intl",0.00645879325445266
"887","04/30/2016",Apr 2016,2016 Q2,"FI_deved_intl",-0.00366705163793439
"888","05/31/2016",May 2016,2016 Q2,"FI_deved_intl",0.00644090909090903
"889","06/30/2016",Jun 2016,2016 Q2,"FI_deved_intl",0.0184677640970518
"890","07/31/2016",Jul 2016,2016 Q3,"FI_deved_intl",0.00718127455688913
"891","08/31/2016",Aug 2016,2016 Q3,"FI_deved_intl",-0.000178217475159196
"892","09/30/2016",Sep 2016,2016 Q3,"FI_deved_intl",-0.000891406667855354
"893","10/31/2016",Oct 2016,2016 Q4,"FI_deved_intl",-0.0135617770599255
"894","11/30/2016",Nov 2016,2016 Q4,"FI_deved_intl",-0.0135672940225632
"895","12/31/2016",Dec 2016,2016 Q4,"FI_deved_intl",-0.00440121042364222
"896","01/31/2017",Jan 2017,2017 Q1,"FI_deved_intl",-0.00976244225893445
"897","02/28/2017",Feb 2017,2017 Q1,"FI_deved_intl",0.00799853080351672
"898","03/31/2017",Mar 2017,2017 Q1,"FI_deved_intl",-0.00110717846663921
"899","04/30/2017",Apr 2017,2017 Q2,"FI_deved_intl",0.00406423417579466
"900","05/31/2017",May 2017,2017 Q2,"FI_deved_intl",0.00643979784507078
"901","06/30/2017",Jun 2017,2017 Q2,"FI_deved_intl",-0.00621572200702525
"902","07/31/2017",Jul 2017,2017 Q3,"FI_deved_intl",0.000735853555263984
"903","08/31/2017",Aug 2017,2017 Q3,"FI_deved_intl",0.00845586365971083
"904","09/30/2017",Sep 2017,2017 Q3,"FI_deved_intl",-0.00492163680419899
"905","10/31/2017",Oct 2017,2017 Q4,"FI_deved_intl",0.00531234658362331
"906","11/30/2017",Nov 2017,2017 Q4,"FI_deved_intl",0.00145768947781184
"907","12/31/2017",Dec 2017,2017 Q4,"FI_deved_intl",-0.0107350802535496
"908","01/31/2018",Jan 2018,2018 Q1,"FI_deved_intl",-0.00570163703699903
"909","02/28/2018",Feb 2018,2018 Q1,"FI_deved_intl",0.00166483533731346
"910","03/31/2018",Mar 2018,2018 Q1,"FI_deved_intl",0.0107109506662621
"911","04/30/2018",Apr 2018,2018 Q2,"FI_deved_intl",-0.00237533345514339
"912","05/31/2018",May 2018,2018 Q2,"FI_deved_intl",-0.0031135165975647
"913","06/30/2018",Jun 2018,2018 Q2,"FI_deved_intl",0.00514420356421098
"914","07/31/2018",Jul 2018,2018 Q3,"FI_deved_intl",0.000548400668038644
"915","08/31/2018",Aug 2018,2018 Q3,"FI_deved_intl",-0.000365381791546034
"916","09/30/2018",Sep 2018,2018 Q3,"FI_deved_intl",-0.003289473624096
"917","10/31/2018",Oct 2018,2018 Q4,"FI_deved_intl",-0.000183388335471429
"918","11/30/2018",Nov 2018,2018 Q4,"FI_deved_intl",0.00421784346630937
"919","12/31/2018",Dec 2018,2018 Q4,"FI_deved_intl",-0.00931333123861697
"920","01/31/2019",Jan 2019,2019 Q1,"FI_deved_intl",0.00995393548387091
"921","02/28/2019",Feb 2019,2019 Q1,"FI_deved_intl",0.00109503557045021
"922","03/31/2019",Mar 2019,2019 Q1,"FI_deved_intl",0.016773054394642
"923","04/30/2019",Apr 2019,2019 Q2,"FI_deved_intl",0.000717249417249357
"924","06/30/2013",Jun 2013,2013 Q2,"FI_deving_intl",NA
"925","07/31/2013",Jul 2013,2013 Q3,"FI_deving_intl",0.00944350758853292
"926","08/31/2013",Aug 2013,2013 Q3,"FI_deving_intl",-0.0324089876378216
"927","09/30/2013",Sep 2013,2013 Q3,"FI_deving_intl",0.0438536272048905
"928","10/31/2013",Oct 2013,2013 Q4,"FI_deving_intl",0.0148858749586503
"929","11/30/2013",Nov 2013,2013 Q4,"FI_deving_intl",-0.0273794002607562
"930","12/31/2013",Dec 2013,2013 Q4,"FI_deving_intl",-0.00301608579088471
"931","01/31/2014",Jan 2014,2014 Q1,"FI_deving_intl",-0.0490755966386555
"932","02/28/2014",Feb 2014,2014 Q1,"FI_deving_intl",0.0286319890904211
"933","03/31/2014",Mar 2014,2014 Q1,"FI_deving_intl",0.0189003436426116
"934","04/30/2014",Apr 2014,2014 Q2,"FI_deving_intl",0.0158516357504216
"935","05/31/2014",May 2014,2014 Q2,"FI_deving_intl",0.0249003975796681
"936","06/30/2014",Jun 2014,2014 Q2,"FI_deving_intl",0.01133780332563
"937","07/31/2014",Jul 2014,2014 Q3,"FI_deving_intl",-0.00480458055107565
"938","08/31/2014",Aug 2014,2014 Q3,"FI_deving_intl",0.00225294496298678
"939","09/30/2014",Sep 2014,2014 Q3,"FI_deving_intl",-0.049132885328609
"940","10/31/2014",Oct 2014,2014 Q4,"FI_deving_intl",0.0121579867558938
"941","11/30/2014",Nov 2014,2014 Q4,"FI_deving_intl",-0.0143476147596802
"942","12/31/2014",Dec 2014,2014 Q4,"FI_deving_intl",-0.0382532485357736
"943","01/31/2015",Jan 2015,2015 Q1,"FI_deving_intl",-0.00633579725448785
"944","02/28/2015",Feb 2015,2015 Q1,"FI_deving_intl",-0.00850159404888424
"945","03/31/2015",Mar 2015,2015 Q1,"FI_deving_intl",-0.0264380135762772
"946","04/30/2015",Apr 2015,2015 Q2,"FI_deving_intl",0.0264219816513762
"947","05/31/2015",May 2015,2015 Q2,"FI_deving_intl",-0.0232391499191688
"948","06/30/2015",Jun 2015,2015 Q2,"FI_deving_intl",-0.00878477306002936
"949","07/31/2015",Jul 2015,2015 Q3,"FI_deving_intl",-0.0313884785819792
"950","08/31/2015",Aug 2015,2015 Q3,"FI_deving_intl",-0.03736179946626
"951","09/30/2015",Sep 2015,2015 Q3,"FI_deving_intl",-0.0265346534653466
"952","10/31/2015",Oct 2015,2015 Q4,"FI_deving_intl",0.0349878356387307
"953","11/30/2015",Nov 2015,2015 Q4,"FI_deving_intl",-0.0129716976033137
"954","12/31/2015",Dec 2015,2015 Q4,"FI_deving_intl",-0.0211071676181933
"955","01/31/2016",Jan 2016,2016 Q1,"FI_deving_intl",-0.00325467860048813
"956","02/29/2016",Feb 2016,2016 Q1,"FI_deving_intl",0.0155101632653062
"957","03/31/2016",Mar 2016,2016 Q1,"FI_deving_intl",0.0840032188104188
"958","04/30/2016",Apr 2016,2016 Q2,"FI_deving_intl",0.0229885436777361
"959","05/31/2016",May 2016,2016 Q2,"FI_deving_intl",-0.0405944545125045
"960","06/30/2016",Jun 2016,2016 Q2,"FI_deving_intl",0.0521345316257851
"961","07/31/2016",Jul 2016,2016 Q3,"FI_deving_intl",0.00861759425493711
"962","08/31/2016",Aug 2016,2016 Q3,"FI_deving_intl",-0.00284798860804551
"963","09/30/2016",Sep 2016,2016 Q3,"FI_deving_intl",0.0114244912531238
"964","10/31/2016",Oct 2016,2016 Q4,"FI_deving_intl",-0.013413307447935
"965","11/30/2016",Nov 2016,2016 Q4,"FI_deving_intl",-0.0665474394795192
"966","12/31/2016",Dec 2016,2016 Q4,"FI_deving_intl",0.0187811422000766
"967","01/31/2017",Jan 2017,2017 Q1,"FI_deving_intl",0.025959367945824
"968","02/28/2017",Feb 2017,2017 Q1,"FI_deving_intl",0.0161349101576824
"969","03/31/2017",Mar 2017,2017 Q1,"FI_deving_intl",0.017322339131084
"970","04/30/2017",Apr 2017,2017 Q2,"FI_deving_intl",0.00709464323892719
"971","05/31/2017",May 2017,2017 Q2,"FI_deving_intl",0.0176118357735765
"972","06/30/2017",Jun 2017,2017 Q2,"FI_deving_intl",0.00519217740367525
"973","07/31/2017",Jul 2017,2017 Q3,"FI_deving_intl",0.0206610874428
"974","08/31/2017",Aug 2017,2017 Q3,"FI_deving_intl",0.0172065120515017
"975","09/30/2017",Sep 2017,2017 Q3,"FI_deving_intl",-0.00895525704809277
"976","10/31/2017",Oct 2017,2017 Q4,"FI_deving_intl",-0.0261043850771213
"977","11/30/2017",Nov 2017,2017 Q4,"FI_deving_intl",0.0127147422680412
"978","12/31/2017",Dec 2017,2017 Q4,"FI_deving_intl",0.00712592491095769
"979","01/31/2018",Jan 2018,2018 Q1,"FI_deving_intl",0.0303234501347708
"980","02/28/2018",Feb 2018,2018 Q1,"FI_deving_intl",-0.0173316219751471
"981","03/31/2018",Mar 2018,2018 Q1,"FI_deving_intl",0.0109816975368286
"982","04/30/2018",Apr 2018,2018 Q2,"FI_deving_intl",-0.0342330162683679
"983","05/31/2018",May 2018,2018 Q2,"FI_deving_intl",-0.0524881049761418
"984","06/30/2018",Jun 2018,2018 Q2,"FI_deving_intl",-0.0302158284250298
"985","07/31/2018",Jul 2018,2018 Q3,"FI_deving_intl",0.0170623522649241
"986","08/31/2018",Aug 2018,2018 Q3,"FI_deving_intl",-0.0539751641137857
"987","09/30/2018",Sep 2018,2018 Q3,"FI_deving_intl",0.0142636077770391
"988","10/31/2018",Oct 2018,2018 Q4,"FI_deving_intl",-0.0121626382425937
"989","11/30/2018",Nov 2018,2018 Q4,"FI_deving_intl",0.0200076952674107
